edition,edition_id,country_noc,sport,event,medal,gold,silver,bronze,total,year,country
1972 Summer Olympics,18,USA,Athletics,"110 metres Hurdles, Men",Bronze,0.0,0.0,1.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Athletics,"200 metres, Men",Silver,0.0,1.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Athletics,"4 × 100 metres Relay, Men",Gold,1.0,0.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Athletics,"4 × 400 metres Relay, Women",Silver,0.0,1.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Athletics,"400 metres Hurdles, Men",Silver,0.0,1.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Athletics,"400 metres, Men",Gold,1.0,0.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Athletics,"400 metres, Men",Silver,0.0,1.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Athletics,"400 metres, Women",Bronze,0.0,0.0,1.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Athletics,"50 kilometres Race Walk, Men",Bronze,0.0,0.0,1.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Athletics,"800 metres, Men",Gold,1.0,0.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Athletics,"Discus Throw, Men",Silver,0.0,1.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Athletics,"High Jump, Men",Bronze,0.0,0.0,1.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Athletics,"Javelin Throw, Men",Bronze,0.0,0.0,1.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Athletics,"Javelin Throw, Women",Bronze,0.0,0.0,1.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Athletics,"Long Jump, Men",Gold,1.0,0.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Athletics,"Long Jump, Men",Bronze,0.0,0.0,1.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Athletics,"Marathon, Men",Gold,1.0,0.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Athletics,"Pole Vault, Men",Silver,0.0,1.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Athletics,"Pole Vault, Men",Bronze,0.0,0.0,1.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Athletics,"Shot Put, Men",Silver,0.0,1.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Basketball,"Basketball, Men",Silver,0.0,1.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Boxing,"Bantamweight, Men",Bronze,0.0,0.0,1.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Boxing,"Light-Welterweight, Men",Gold,1.0,0.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Boxing,"Middleweight, Men",Bronze,0.0,0.0,1.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Boxing,"Welterweight, Men",Bronze,0.0,0.0,1.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Canoe Slalom,"Canadian Singles, Slalom, Men",Bronze,0.0,0.0,1.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Diving,"Platform, Men",Silver,0.0,1.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Diving,"Springboard, Men",Bronze,0.0,0.0,1.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Diving,"Springboard, Women",Gold,1.0,0.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Equestrian Eventing,"Team, Open",Silver,0.0,1.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Equestrian Jumping,"Individual, Open",Bronze,0.0,0.0,1.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Equestrian Jumping,"Team, Open",Silver,0.0,1.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Rowing,"Eights, Men",Silver,0.0,1.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Sailing,"Three Person Keelboat, Open",Gold,1.0,0.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Sailing,"Three Person Keelboat, Open",Bronze,0.0,0.0,1.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Sailing,"Two Person Keelboat, Open",Bronze,0.0,0.0,1.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Shooting,"Free Rifle, Three Positions, 300 metres, Open",Gold,1.0,0.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Shooting,"Small-Bore Rifle, Prone, 50 metres, Open",Silver,0.0,1.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Shooting,"Small-Bore Rifle, Three Positions, 50 metres, Open",Gold,1.0,0.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Shooting,"Small-Bore Rifle, Three Positions, 50 metres, Open",Silver,0.0,1.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"1,500 metres Freestyle, Men",Gold,1.0,0.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"1,500 metres Freestyle, Men",Bronze,0.0,0.0,1.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"100 metres Backstroke, Men",Silver,0.0,1.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"100 metres Backstroke, Men",Bronze,0.0,0.0,1.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"100 metres Backstroke, Women",Gold,1.0,0.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"100 metres Backstroke, Women",Bronze,0.0,0.0,1.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"100 metres Breaststroke, Men",Silver,0.0,1.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"100 metres Breaststroke, Men",Bronze,0.0,0.0,1.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"100 metres Breaststroke, Women",Gold,1.0,0.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"100 metres Butterfly, Men",Gold,1.0,0.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"100 metres Butterfly, Men",Bronze,0.0,0.0,1.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"100 metres Freestyle, Men",Gold,1.0,0.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"100 metres Freestyle, Men",Silver,0.0,1.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"100 metres Freestyle, Women",Gold,1.0,0.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"100 metres Freestyle, Women",Silver,0.0,1.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"200 metres Backstroke, Men",Silver,0.0,1.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"200 metres Backstroke, Men",Bronze,0.0,0.0,1.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"200 metres Backstroke, Women",Gold,1.0,0.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"200 metres Backstroke, Women",Silver,0.0,1.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"200 metres Breaststroke, Men",Gold,1.0,0.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"200 metres Breaststroke, Women",Silver,0.0,1.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"200 metres Butterfly, Men",Gold,1.0,0.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"200 metres Butterfly, Men",Silver,0.0,1.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"200 metres Butterfly, Men",Bronze,0.0,0.0,1.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"200 metres Butterfly, Women",Gold,1.0,0.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"200 metres Butterfly, Women",Bronze,0.0,0.0,1.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"200 metres Butterfly, Women",Silver,0.0,1.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"200 metres Freestyle, Men",Gold,1.0,0.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"200 metres Freestyle, Men",Silver,0.0,1.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"200 metres Freestyle, Women",Silver,0.0,1.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"200 metres Freestyle, Women",Bronze,0.0,0.0,1.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"200 metres Individual Medley, Men",Bronze,0.0,0.0,1.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"200 metres Individual Medley, Men",Silver,0.0,1.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"200 metres Individual Medley, Women",Bronze,0.0,0.0,1.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"4 × 100 metres Freestyle Relay, Men",Gold,1.0,0.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"4 × 100 metres Freestyle Relay, Women",Gold,1.0,0.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"4 × 100 metres Medley Relay, Men",Gold,1.0,0.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"4 × 100 metres Medley Relay, Women",Gold,1.0,0.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"4 × 200 metres Freestyle Relay, Men",Gold,1.0,0.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"400 metres Freestyle, Men",Silver,0.0,1.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"400 metres Freestyle, Men",Bronze,0.0,0.0,1.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"400 metres Individual Medley, Men",Silver,0.0,1.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Swimming,"800 metres Freestyle, Women",Gold,1.0,0.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Water Polo,"Water Polo, Men",Bronze,0.0,0.0,1.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Wrestling,"Bantamweight, Freestyle, Men",Silver,0.0,1.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Wrestling,"Light-Heavyweight, Freestyle, Men",Gold,1.0,0.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Wrestling,"Lightweight, Freestyle, Men",Gold,1.0,0.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Wrestling,"Middleweight, Freestyle, Men",Silver,0.0,1.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Wrestling,"Super-Heavyweight, Freestyle, Men",Bronze,0.0,0.0,1.0,1.0,1972,United States
1972 Summer Olympics,18,USA,Wrestling,"Welterweight, Freestyle, Men",Gold,1.0,0.0,0.0,1.0,1972,United States
1972 Summer Olympics,18,YUG,Boxing,"Light-Heavyweight, Men",Gold,1.0,0.0,0.0,1.0,1972,Yugoslavia
1972 Summer Olympics,18,YUG,Boxing,"Light-Welterweight, Men",Bronze,0.0,0.0,1.0,1.0,1972,Yugoslavia
1972 Summer Olympics,18,YUG,Handball,"Handball, Men",Gold,1.0,0.0,0.0,1.0,1972,Yugoslavia
1972 Summer Olympics,18,YUG,Wrestling,"Light-Heavyweight, Greco-Roman, Men",Silver,0.0,1.0,0.0,1.0,1972,Yugoslavia
1972 Summer Olympics,18,YUG,Wrestling,"Middleweight, Greco-Roman, Men",Bronze,0.0,0.0,1.0,1.0,1972,Yugoslavia
1976 Summer Olympics,19,AUS,Equestrian Eventing,"Team, Open",Bronze,0.0,0.0,1.0,1.0,1976,Australia
1976 Summer Olympics,19,AUS,Hockey,"Hockey, Men",Silver,0.0,1.0,0.0,1.0,1976,Australia
1976 Summer Olympics,19,AUS,Sailing,"One Person Dinghy, Open",Bronze,0.0,0.0,1.0,1.0,1976,Australia
1976 Summer Olympics,19,AUS,Sailing,"Two Person Dinghy, Open",Bronze,0.0,0.0,1.0,1.0,1976,Australia
1976 Summer Olympics,19,AUS,Swimming,"1,500 metres Freestyle, Men",Bronze,0.0,0.0,1.0,1.0,1976,Australia
1976 Summer Olympics,19,AUT,Shooting,"Free Pistol, 50 metres, Open",Bronze,0.0,0.0,1.0,1.0,1976,Austria
1976 Summer Olympics,19,BEL,Athletics,"1,500 metres, Men",Silver,0.0,1.0,0.0,1.0,1976,Belgium
1976 Summer Olympics,19,BEL,Athletics,"800 metres, Men",Silver,0.0,1.0,0.0,1.0,1976,Belgium
1976 Summer Olympics,19,BEL,Athletics,"Marathon, Men",Bronze,0.0,0.0,1.0,1.0,1976,Belgium
1976 Summer Olympics,19,BEL,Cycling Track,"1,000 metres Time Trial, Men",Silver,0.0,1.0,0.0,1.0,1976,Belgium
1976 Summer Olympics,19,BEL,Equestrian Jumping,"Individual, Open",Bronze,0.0,0.0,1.0,1.0,1976,Belgium
1976 Summer Olympics,19,BEL,Equestrian Jumping,"Team, Open",Bronze,0.0,0.0,1.0,1.0,1976,Belgium
1976 Summer Olympics,19,BER,Boxing,"Heavyweight, Men",Bronze,0.0,0.0,1.0,1.0,1976,Bermuda
1976 Summer Olympics,19,BRA,Athletics,"Triple Jump, Men",Bronze,0.0,0.0,1.0,1.0,1976,Brazil
1976 Summer Olympics,19,BRA,Sailing,"Two Person Heavyweight Dinghy, Open",Bronze,0.0,0.0,1.0,1.0,1976,Brazil
1976 Summer Olympics,19,BUL,Athletics,"800 metres, Women",Silver,0.0,1.0,0.0,1.0,1976,Bulgaria
1976 Summer Olympics,19,BUL,Athletics,"Discus Throw, Women",Silver,0.0,1.0,0.0,1.0,1976,Bulgaria
1976 Summer Olympics,19,BUL,Athletics,"High Jump, Women",Bronze,0.0,0.0,1.0,1.0,1976,Bulgaria
1976 Summer Olympics,19,BUL,Athletics,"Shot Put, Women",Gold,1.0,0.0,0.0,1.0,1976,Bulgaria
1976 Summer Olympics,19,BUL,Basketball,"Basketball, Women",Bronze,0.0,0.0,1.0,1.0,1976,Bulgaria
1976 Summer Olympics,19,BUL,Boxing,"Light-Welterweight, Men",Bronze,0.0,0.0,1.0,1.0,1976,Bulgaria
1976 Summer Olympics,19,BUL,Rowing,"Coxed Fours, Women",Silver,0.0,1.0,0.0,1.0,1976,Bulgaria
1976 Summer Olympics,19,BUL,Rowing,"Coxless Pairs, Women",Gold,1.0,0.0,0.0,1.0,1976,Bulgaria
1976 Summer Olympics,19,BUL,Rowing,"Double Sculls, Women",Gold,1.0,0.0,0.0,1.0,1976,Bulgaria
1976 Summer Olympics,19,BUL,Weightlifting,"Bantamweight, Men",Gold,1.0,0.0,0.0,1.0,1976,Bulgaria
1976 Summer Olympics,19,BUL,Weightlifting,"Featherweight, Men",Silver,0.0,1.0,0.0,1.0,1976,Bulgaria
1976 Summer Olympics,19,BUL,Weightlifting,"Heavyweight, Men",Silver,0.0,1.0,0.0,1.0,1976,Bulgaria
1976 Summer Olympics,19,BUL,Weightlifting,"Light-Heavyweight, Men",Silver,0.0,1.0,0.0,1.0,1976,Bulgaria
1976 Summer Olympics,19,BUL,Weightlifting,"Middle-Heavyweight, Men",Bronze,0.0,0.0,1.0,1.0,1976,Bulgaria
1976 Summer Olympics,19,BUL,Weightlifting,"Middleweight, Men",Gold,1.0,0.0,0.0,1.0,1976,Bulgaria
1976 Summer Olympics,19,BUL,Wrestling,"Heavyweight, Freestyle, Men",Bronze,0.0,0.0,1.0,1.0,1976,Bulgaria
1976 Summer Olympics,19,BUL,Wrestling,"Heavyweight, Greco-Roman, Men",Silver,0.0,1.0,0.0,1.0,1976,Bulgaria
1976 Summer Olympics,19,BUL,Wrestling,"Light-Flyweight, Freestyle, Men",Gold,1.0,0.0,0.0,1.0,1976,Bulgaria
1976 Summer Olympics,19,BUL,Wrestling,"Light-Flyweight, Greco-Roman, Men",Bronze,0.0,0.0,1.0,1.0,1976,Bulgaria
1976 Summer Olympics,19,BUL,Wrestling,"Light-Heavyweight, Greco-Roman, Men",Silver,0.0,1.0,0.0,1.0,1976,Bulgaria
1976 Summer Olympics,19,BUL,Wrestling,"Middleweight, Greco-Roman, Men",Bronze,0.0,0.0,1.0,1.0,1976,Bulgaria
1976 Summer Olympics,19,BUL,Wrestling,"Super-Heavyweight, Greco-Roman, Men",Silver,0.0,1.0,0.0,1.0,1976,Bulgaria
1976 Summer Olympics,19,CAN,Athletics,"High Jump, Men",Silver,0.0,1.0,0.0,1.0,1976,Canada
1976 Summer Olympics,19,CAN,Canoe Sprint,"Canadian Singles, 500 metres, Men",Silver,0.0,1.0,0.0,1.0,1976,Canada
1976 Summer Olympics,19,CAN,Equestrian Jumping,"Individual, Open",Silver,0.0,1.0,0.0,1.0,1976,Canada
1976 Summer Olympics,19,CAN,Swimming,"100 metres Backstroke, Women",Bronze,0.0,0.0,1.0,1.0,1976,Canada
1976 Summer Olympics,19,CAN,Swimming,"200 metres Backstroke, Women",Bronze,0.0,0.0,1.0,1.0,1976,Canada
1976 Summer Olympics,19,CAN,Swimming,"4 × 100 metres Freestyle Relay, Women",Bronze,0.0,0.0,1.0,1.0,1976,Canada
1976 Summer Olympics,19,CAN,Swimming,"4 × 100 metres Medley Relay, Men",Silver,0.0,1.0,0.0,1.0,1976,Canada
1976 Summer Olympics,19,CAN,Swimming,"4 × 100 metres Medley Relay, Women",Bronze,0.0,0.0,1.0,1.0,1976,Canada
1976 Summer Olympics,19,CAN,Swimming,"400 metres Freestyle, Women",Bronze,0.0,0.0,1.0,1.0,1976,Canada
1976 Summer Olympics,19,CAN,Swimming,"400 metres Individual Medley, Women",Silver,0.0,1.0,0.0,1.0,1976,Canada
1976 Summer Olympics,19,CAN,Swimming,"400 metres Individual Medley, Women",Bronze,0.0,0.0,1.0,1.0,1976,Canada
1976 Summer Olympics,19,CUB,Athletics,"110 metres Hurdles, Men",Silver,0.0,1.0,0.0,1.0,1976,Cuba
1976 Summer Olympics,19,CUB,Athletics,"400 metres, Men",Gold,1.0,0.0,0.0,1.0,1976,Cuba
1976 Summer Olympics,19,CUB,Athletics,"800 metres, Men",Gold,1.0,0.0,0.0,1.0,1976,Cuba
1976 Summer Olympics,19,CUB,Boxing,"Featherweight, Men",Gold,1.0,0.0,0.0,1.0,1976,Cuba
1976 Summer Olympics,19,CUB,Boxing,"Flyweight, Men",Silver,0.0,1.0,0.0,1.0,1976,Cuba
1976 Summer Olympics,19,CUB,Boxing,"Heavyweight, Men",Gold,1.0,0.0,0.0,1.0,1976,Cuba
1976 Summer Olympics,19,CUB,Boxing,"Light-Flyweight, Men",Gold,1.0,0.0,0.0,1.0,1976,Cuba
1976 Summer Olympics,19,CUB,Boxing,"Light-Heavyweight, Men",Silver,0.0,1.0,0.0,1.0,1976,Cuba
1976 Summer Olympics,19,CUB,Boxing,"Light-Middleweight, Men",Bronze,0.0,0.0,1.0,1.0,1976,Cuba
1976 Summer Olympics,19,CUB,Boxing,"Light-Welterweight, Men",Silver,0.0,1.0,0.0,1.0,1976,Cuba
1976 Summer Olympics,19,CUB,Boxing,"Middleweight, Men",Bronze,0.0,0.0,1.0,1.0,1976,Cuba
1976 Summer Olympics,19,CUB,Judo,"Lightweight, Men",Gold,1.0,0.0,0.0,1.0,1976,Cuba
1976 Summer Olympics,19,CUB,Volleyball,"Volleyball, Men",Bronze,0.0,0.0,1.0,1.0,1976,Cuba
1976 Summer Olympics,19,DEN,Cycling Road,"100 kilometres Team Time Trial, Men",Bronze,0.0,0.0,1.0,1.0,1976,Denmark
1976 Summer Olympics,19,DEN,Cycling Track,"1,000 metres Time Trial, Men",Bronze,0.0,0.0,1.0,1.0,1976,Denmark
1976 Summer Olympics,19,DEN,Sailing,"Three Person Keelboat, Open",Gold,1.0,0.0,0.0,1.0,1976,Denmark
1976 Summer Olympics,19,ESP,Canoe Sprint,"Kayak Fours, 1,000 metres, Men",Silver,0.0,1.0,0.0,1.0,1976,Spain
1976 Summer Olympics,19,ESP,Sailing,"Two Person Dinghy, Open",Silver,0.0,1.0,0.0,1.0,1976,Spain
1976 Summer Olympics,19,FIN,Athletics,"10,000 metres, Men",Gold,1.0,0.0,0.0,1.0,1976,Finland
1976 Summer Olympics,19,FIN,Athletics,"5,000 metres, Men",Gold,1.0,0.0,0.0,1.0,1976,Finland
1976 Summer Olympics,19,FIN,Athletics,"Javelin Throw, Men",Silver,0.0,1.0,0.0,1.0,1976,Finland
1976 Summer Olympics,19,FIN,Athletics,"Pole Vault, Men",Silver,0.0,1.0,0.0,1.0,1976,Finland
1976 Summer Olympics,19,FIN,Rowing,"Single Sculls, Men",Gold,1.0,0.0,0.0,1.0,1976,Finland
1976 Summer Olympics,19,FIN,Wrestling,"Bantamweight, Greco-Roman, Men",Gold,1.0,0.0,0.0,1.0,1976,Finland
1976 Summer Olympics,19,FRA,Artistic Gymnastics,"Horizontal Bar, Men",Bronze,0.0,0.0,1.0,1.0,1976,France
1976 Summer Olympics,19,FRA,Athletics,"110 metres Hurdles, Men",Gold,1.0,0.0,0.0,1.0,1976,France
1976 Summer Olympics,19,FRA,Cycling Track,"Sprint, Men",Silver,0.0,1.0,0.0,1.0,1976,France
1976 Summer Olympics,19,FRA,Equestrian Jumping,"Team, Open",Gold,1.0,0.0,0.0,1.0,1976,France
1976 Summer Olympics,19,FRA,Fencing,"Foil, Individual, Men",Bronze,0.0,0.0,1.0,1.0,1976,France
1976 Summer Olympics,19,FRA,Fencing,"Foil, Team, Men",Bronze,0.0,0.0,1.0,1.0,1976,France
1976 Summer Olympics,19,FRA,Fencing,"Foil, Team, Women",Silver,0.0,1.0,0.0,1.0,1976,France
1976 Summer Olympics,19,FRA,Judo,"Half-Middleweight, Men",Bronze,0.0,0.0,1.0,1.0,1976,France
1976 Summer Olympics,19,FRA,Weightlifting,"Lightweight, Men",Silver,0.0,1.0,0.0,1.0,1976,France
1976 Summer Olympics,19,FRG,Artistic Gymnastics,"Horizontal Bar, Men",Bronze,0.0,0.0,1.0,1.0,1976,West Germany
1976 Summer Olympics,19,FRG,Athletics,"1,500 metres, Men",Bronze,0.0,0.0,1.0,1.0,1976,West Germany
1976 Summer Olympics,19,FRG,Athletics,"100 metres, Women",Bronze,0.0,0.0,1.0,1.0,1976,West Germany
1976 Summer Olympics,19,FRG,Athletics,"100 metres, Women",Gold,1.0,0.0,0.0,1.0,1976,West Germany
1976 Summer Olympics,19,FRG,Athletics,"200 metres, Women",Silver,0.0,1.0,0.0,1.0,1976,West Germany
1976 Summer Olympics,19,FRG,Athletics,"4 × 100 metres Relay, Women",Silver,0.0,1.0,0.0,1.0,1976,West Germany
1976 Summer Olympics,19,FRG,Athletics,"4 × 400 metres Relay, Men",Bronze,0.0,0.0,1.0,1.0,1976,West Germany
1976 Summer Olympics,19,FRG,Athletics,"5,000 metres, Men",Bronze,0.0,0.0,1.0,1.0,1976,West Germany
